"Day of year","Hour","week_or_not","road_num","functional_road_class_desc","time_rate","rain","temperature","atmospheric_pressure","humidity","wind_speed","clouds","current_luminosity","atmosphere"
46,8,1,4,2,0.7101292372291901,0,11,1024,57,2,0,2,"0"
46,9,1,1,3,0.9999968055657695,0,12,1024,58,5,0,2,"0"
46,9,1,2,3,0.7138714449231588,0,12,1024,58,5,0,2,"0"
46,9,1,3,1,0.5930185844660686,0,12,1024,58,5,0,2,"0"
46,9,1,4,2,0.5919686954355725,0,12,1024,58,5,0,2,"0"
46,10,1,1,3,0.9999966666777778,0,13,1025,54,5,0,2,"0"
46,10,1,2,3,0.8324136435968524,0,13,1025,54,5,0,2,"0"
46,10,1,3,1,0.7527054159666008,0,13,1025,54,5,0,2,"0"
46,10,1,4,2,0.7148127703858413,0,13,1025,54,5,0,2,"0"
46,11,1,1,3,0.9369341231518982,0,15,1026,47,1,0,2,"0"
46,11,1,2,3,0.6774556125297649,0,15,1026,47,1,0,2,"0"
46,11,1,3,1,0.7426019048767908,0,15,1026,47,1,0,2,"0"
46,11,1,4,2,0.7033586200653463,0,15,1026,47,1,0,2,"0"
46,12,1,1,3,0.6904745110588157,0,16,1026,51,1,0,2,"0"
46,12,1,2,3,0.84787257631407,0,16,1026,51,1,0,2,"0"
46,12,1,3,1,0.7230122931333769,0,16,1026,51,1,0,2,"0"
46,12,1,4,2,0.5555920152021818,0,16,1026,51,1,0,2,"0"
46,13,1,1,3,0.9230741128455939,0,18,1026,45,1,0,2,"0"
46,13,1,2,3,0.8227182560693058,0,18,1026,45,1,0,2,"0"
46,13,1,3,1,0.6844976178511415,0,18,1026,45,1,0,2,"0"
46,13,1,4,2,0.6630257001014026,0,18,1026,45,1,0,2,"0"
46,14,1,1,3,0.9401681555529063,0,17,1025,48,2,0,2,"0"
46,14,1,2,3,0.7694737194798282,0,17,1025,48,2,0,2,"0"
46,14,1,3,1,0.7644706189462066,0,17,1025,48,2,0,2,"0"
46,14,1,4,2,0.48190187621587066,0,17,1025,48,2,0,2,"0"
46,15,1,1,3,0.8608035131663592,0,18,1024,48,1,0,2,"0"
46,15,1,2,3,0.6967188737089236,0,18,1024,48,1,0,2,"0"
46,15,1,3,1,0.7040160899867186,0,18,1024,48,1,0,2,"0"
46,15,1,4,2,0.4932778935488713,0,18,1024,48,1,0,2,"0"
46,16,1,1,3,0.8461514201254183,0,17,1024,55,1,0,2,"0"
46,16,1,2,3,0.6136651451035557,0,17,1024,55,1,0,2,"0"
46,16,1,3,1,0.7154847719668368,0,17,1024,55,1,0,2,"0"
46,16,1,4,2,0.4125721972596836,0,17,1024,55,1,0,2,"0"
46,17,1,1,3,0.9206320937352265,0,17,1024,55,1,0,2,"0"
46,17,1,2,3,0.48839508333361,0,17,1024,55,1,0,2,"0"
46,17,1,3,1,0.6169246594653343,0,17,1024,55,1,0,2,"0"
46,17,1,4,2,0.3678666852998346,0,17,1024,55,1,0,2,"0"
46,18,1,1,3,0.7186130338676348,0,15,1024,72,1,0,1,"0"
46,18,1,2,3,0.6978217129513212,0,15,1024,72,1,0,1,"0"
46,18,1,3,1,0.5686021686528715,0,15,1024,72,1,0,1,"0"
46,18,1,4,2,0.2979599022491932,0,15,1024,72,1,0,1,"0"
46,19,1,1,3,0.8297236324146038,0,13,1024,76,2,44,0,"0"
46,19,1,2,3,0.7913061745747683,0,13,1024,76,2,44,0,"0"
46,19,1,3,1,0.5454749749983991,0,13,1024,76,2,44,0,"0"
46,19,1,4,2,0.5556466486889526,0,13,1024,76,2,44,0,"0"
46,20,1,1,3,0.9999968750097655,0,12,1024,76,2,20,0,"0"
46,20,1,2,3,0.9256035479311473,0,12,1024,76,2,20,0,"0"
46,20,1,3,1,0.8213550015916027,0,12,1024,76,2,20,0,"0"
46,20,1,4,2,0.7970076699367135,0,12,1024,76,2,20,0,"0"
46,21,1,1,3,0.9999968750097655,0,11,1024,81,1,20,0,"0"
46,21,1,2,3,0.9999996338730233,0,11,1024,81,1,20,0,"0"
46,21,1,3,1,0.9999972973046016,0,11,1024,81,1,20,0,"0"
46,21,1,4,2,0.9999986666684443,0,11,1024,81,1,20,0,"0"
46,22,1,1,3,0.9999968750097655,0,10,1024,81,1,0,0,"0"
46,22,1,2,3,0.999999647887448,0,10,1024,81,1,0,0,"0"
46,22,1,3,1,0.9999972973046016,0,10,1024,81,1,0,0,"0"
46,22,1,4,2,0.9999986666684443,0,10,1024,81,1,0,0,"0"
46,23,1,1,3,0.9999968750097655,0,9,1024,81,1,0,0,"0"
46,23,1,2,3,0.999999647887448,0,9,1024,81,1,0,0,"0"
46,23,1,3,1,0.9999972973046016,0,9,1024,81,1,0,0,"0"
46,23,1,4,2,0.850489172026467,0,9,1024,81,1,0,0,"0"
47,0,0,1,3,0.9999968750097655,0,9,1024,76,1,0,0,"0"
47,0,0,2,3,0.999999647887448,0,9,1024,76,1,0,0,"0"
47,0,0,3,1,0.9999972973046016,0,9,1024,76,1,0,0,"0"
47,0,0,4,2,0.9999986486504746,0,9,1024,76,1,0,0,"0"
47,1,0,1,3,0.9999968750097655,0,9,1024,76,0,0,0,"0"
47,1,0,2,3,0.999999647887448,0,9,1024,76,0,0,0,"0"
47,1,0,3,1,0.9999972973046016,0,9,1024,76,0,0,0,"0"
47,1,0,4,2,0.9999986486504746,0,9,1024,76,0,0,0,"0"
47,2,0,1,3,0.9999968750097655,0,8,1024,87,1,0,0,"0"
47,2,0,2,3,0.999999647887448,0,8,1024,87,1,0,0,"0"
47,2,0,3,1,0.9999972973046016,0,8,1024,87,1,0,0,"0"
47,2,0,4,2,0.9999986486504746,0,8,1024,87,1,0,0,"0"
47,3,0,1,3,0.9999968750097655,0,10,1023,81,1,20,0,"0"
47,3,0,2,3,0.999999647887448,0,10,1023,81,1,20,0,"0"
47,3,0,3,1,0.9999972973046016,0,10,1023,81,1,20,0,"0"
47,3,0,4,2,0.9999986486504746,0,10,1023,81,1,20,0,"0"
47,4,0,1,3,0.9999968750097655,0,9,1023,87,4,0,0,"0"
47,4,0,2,3,0.999999647887448,0,9,1023,87,4,0,0,"0"
47,4,0,3,1,0.9999972973046016,0,9,1023,87,4,0,0,"0"
47,4,0,4,2,0.9999986486504746,0,9,1023,87,4,0,0,"0"
47,5,0,1,3,0.9999968750097655,0,6,1023,100,3,0,0,"0"
47,5,0,2,3,0.999999647887448,0,6,1023,100,3,0,0,"0"
47,5,0,3,1,0.9999972973046016,0,6,1023,100,3,0,0,"0"
47,5,0,4,2,0.9999986486504746,0,6,1023,100,3,0,0,"0"
47,6,0,1,3,0.9999968750097655,0,7,1023,87,1,0,0,"0"
47,6,0,2,3,0.999999647887448,0,7,1023,87,1,0,0,"0"
47,6,0,3,1,0.9999972973046016,0,7,1023,87,1,0,0,"0"
47,6,0,4,2,0.9999986486504746,0,7,1023,87,1,0,0,"0"
47,7,0,1,3,0.9999968750097655,0,10,1022,66,4,0,0,"0"
47,7,0,2,3,0.999999647887448,0,10,1022,66,4,0,0,"0"
47,7,0,3,1,0.9999972973046016,0,10,1022,66,4,0,0,"0"
47,7,0,4,2,0.9999986486504746,0,10,1022,66,4,0,0,"0"
47,8,0,1,3,0.9999968750097655,0,12,1023,58,4,0,2,"0"
47,8,0,2,3,0.999999647887448,0,12,1023,58,4,0,2,"0"
47,8,0,3,1,0.9115623242626744,0,12,1023,58,4,0,2,"0"
47,8,0,4,2,0.9999986486504746,0,12,1023,58,4,0,2,"0"
47,9,0,1,3,0.9999968750097655,0,12,1023,58,5,0,2,"0"
47,9,0,2,3,0.882307985515727,0,12,1023,58,5,0,2,"0"
47,9,0,3,1,0.6687812655886874,0,12,1023,58,5,0,2,"0"
47,9,0,4,2,0.9243974588270933,0,12,1023,58,5,0,2,"0"
47,10,0,1,3,0.9999968750097655,0,13,1023,58,5,0,2,"0"
47,10,0,2,3,0.7483221631202175,0,13,1023,58,5,0,2,"0"
47,10,0,3,1,0.6927977228901941,0,13,1023,58,5,0,2,"0"
47,10,0,4,2,0.8638596018394414,0,13,1023,58,5,0,2,"0"
47,11,0,1,3,0.9999968750097655,0,17,1023,45,4,0,2,"0"
47,11,0,2,3,0.5327474155842691,0,17,1023,45,4,0,2,"0"
47,11,0,3,1,0.653218803167392,0,17,1023,45,4,0,2,"0"
47,11,0,4,2,0.9243974708390731,0,17,1023,45,4,0,2,"0"
47,12,0,1,3,0.9999968750097655,0,19,1023,37,4,0,2,"0"
47,12,0,2,3,0.4905239650275248,0,19,1023,37,4,0,2,"0"
47,12,0,3,1,0.8993688032964878,0,19,1023,37,4,0,2,"0"
47,12,0,4,2,0.7313655298423078,0,19,1023,37,4,0,2,"0"
47,13,0,1,3,0.9230741822895899,0,16,1022,59,3,0,2,"0"
47,13,0,2,3,0.5965938626782428,0,16,1022,59,3,0,2,"0"
47,13,0,3,1,0.9219834455499408,0,16,1022,59,3,0,2,"0"
47,13,0,4,2,0.9347814163659136,0,16,1022,59,3,0,2,"0"
47,14,0,1,3,0.9999966666777778,0,17,1022,55,2,0,2,"0"
47,14,0,2,3,0.8083813353533785,0,17,1022,55,2,0,2,"0"
47,14,0,3,1,0.9999972722797138,0,17,1022,55,2,0,2,"0"
47,14,0,4,2,0.9290768461359823,0,17,1022,55,2,0,2,"0"
47,15,0,1,3,0.9999966666777778,0,18,1021,52,2,0,2,"0"
47,15,0,2,3,0.6600683093705433,0,18,1021,52,2,0,2,"0"
47,15,0,3,1,0.8139246431200942,0,18,1021,52,2,0,2,"0"
47,15,0,4,2,0.9243974648330832,0,18,1021,52,2,0,2,"0"
47,16,0,1,3,0.9999966666777778,0,17,1021,55,2,0,2,"0"
47,16,0,2,3,0.7022786176350251,0,17,1021,55,2,0,2,"0"
47,16,0,3,1,0.8177365374599201,0,17,1021,55,2,0,2,"0"
47,16,0,4,2,0.8269134160544651,0,17,1021,55,2,0,2,"0"
47,17,0,1,3,0.9999966666777778,0,17,1020,51,2,0,2,"0"
47,17,0,2,3,0.8602147703643688,0,17,1020,51,2,0,2,"0"
47,17,0,3,1,0.8936148324476545,0,17,1020,51,2,0,2,"0"
47,17,0,4,2,0.9999986576594595,0,17,1020,51,2,0,2,"0"
47,18,0,1,3,0.9999966666777778,0,15,1020,62,1,0,1,"0"
47,18,0,2,3,0.7951472608870611,0,15,1020,62,1,0,1,"0"
47,18,0,3,1,0.6577815799465261,0,15,1020,62,1,0,1,"0"
47,18,0,4,2,0.8299990528839882,0,15,1020,62,1,0,1,"0"
47,19,0,1,3,0.9999966666777778,0,13,1021,71,0,0,0,"0"
47,19,0,2,3,0.9999996268658109,0,13,1021,71,0,0,0,"0"
47,19,0,3,1,0.9290756540666368,0,13,1021,71,0,0,0,"0"
47,19,0,4,2,0.9999986606624544,0,13,1021,71,0,0,0,"0"
47,20,0,1,3,0.9999966666777778,0,11,1021,81,0,0,0,"0"
47,20,0,2,3,0.9256035409239349,0,11,1021,81,0,0,0,"0"
47,20,0,3,1,0.8688502757181102,0,11,1021,81,0,0,0,"0"
47,20,0,4,2,0.9326229416543204,0,11,1021,81,0,0,0,"0"
47,21,0,1,3,0.9999966666777778,0,10,1022,87,0,0,0,"0"
47,21,0,2,3,0.999999647887448,0,10,1022,87,0,0,0,"0"
47,21,0,3,1,0.9999972973046016,0,10,1022,87,0,0,0,"0"
47,21,0,4,2,0.9290768341240025,0,10,1022,87,0,0,0,"0"
47,22,0,1,3,0.9999966666777778,0,9,1022,87,1,0,0,"0"
47,22,0,2,3,0.999999647887448,0,9,1022,87,1,0,0,"0"
47,22,0,3,1,0.9999972973046017,0,9,1022,87,1,0,0,"0"
47,22,0,4,2,0.9999986486504747,0,9,1022,87,1,0,0,"0"
47,23,0,1,3,0.9999966666777778,0,9,1022,87,3,36,0,"0"
47,23,0,2,3,0.9211466432474433,0,9,1022,87,3,36,0,"0"
47,23,0,3,1,0.9999972973046016,0,9,1022,87,3,36,0,"0"
47,23,0,4,2,0.9999986486504746,0,9,1022,87,3,36,0,"0"
48,0,0,1,3,0.9999966666777778,0,11,1021,76,3,36,0,"0"
48,0,0,2,3,0.9999996268658109,0,11,1021,76,3,36,0,"0"
48,0,0,3,1,0.9999972973046016,0,11,1021,76,3,36,0,"0"
48,0,0,4,2,0.9999986486504746,0,11,1021,76,3,36,0,"0"
48,1,0,1,3,0.9999966666777778,0,10,1021,76,3,0,0,"0"
48,1,0,2,3,0.9999996268658109,0,10,1021,76,3,0,0,"0"
48,1,0,3,1,0.9999972973046016,0,10,1021,76,3,0,0,"0"
48,1,0,4,2,0.9999986486504746,0,10,1021,76,3,0,0,"0"
48,2,0,1,3,0.9999966666777778,0,9,1021,81,1,0,0,"0"
48,2,0,2,3,0.9999996268658109,0,9,1021,81,1,0,0,"0"
48,2,0,3,1,0.9999972973046016,0,9,1021,81,1,0,0,"0"
48,2,0,4,2,0.9999986486504746,0,9,1021,81,1,0,0,"0"
48,3,0,1,3,0.9999966666777778,0,9,1021,81,1,0,0,"0"
48,3,0,2,3,0.9999996268658109,0,9,1021,81,1,0,0,"0"
48,3,0,3,1,0.9999972973046016,0,9,1021,81,1,0,0,"0"
48,3,0,4,2,0.9999986486504746,0,9,1021,81,1,0,0,"0"
48,4,0,1,3,0.9999966666777778,0,9,1020,87,3,0,0,"0"
48,4,0,2,3,0.9999996268658109,0,9,1020,87,3,0,0,"0"
48,4,0,3,1,0.9999972973046016,0,9,1020,87,3,0,0,"0"
48,4,0,4,2,0.9999986486504746,0,9,1020,87,3,0,0,"0"
48,5,0,1,3,0.9999966666777778,0,10,1020,81,3,0,0,"0"
48,5,0,2,3,0.9999996268658109,0,10,1020,81,3,0,0,"0"
48,5,0,3,1,0.9999972973046016,0,10,1020,81,3,0,0,"0"
48,5,0,4,2,0.9999986486504746,0,10,1020,81,3,0,0,"0"
48,6,0,1,3,0.9999966666777778,0,10,1020,76,4,20,0,"0"
48,6,0,2,3,0.9999996268658109,0,10,1020,76,4,20,0,"0"
48,6,0,3,1,0.9999972973046016,0,10,1020,76,4,20,0,"0"
48,6,0,4,2,0.9999986486504746,0,10,1020,76,4,20,0,"0"
48,7,0,1,3,0.9999966666777778,0,8,1020,87,3,40,0,"0"
48,7,0,2,3,0.9999996268658109,0,8,1020,87,3,40,0,"0"
48,7,0,3,1,0.9999972973046016,0,8,1020,87,3,40,0,"0"
48,7,0,4,2,0.9999986486504746,0,8,1020,87,3,40,0,"0"
48,8,0,1,3,0.9999966666777778,0,8,1020,87,2,56,2,"0"
48,8,0,2,3,0.9999996268658109,0,8,1020,87,2,56,2,"0"
48,8,0,3,1,0.9999972973046016,0,8,1020,87,2,56,2,"0"
48,8,0,4,2,0.9999986486504746,0,8,1020,87,2,56,2,"0"
48,9,0,1,3,0.9999966666777778,0,10,1021,81,2,20,2,"0"
48,9,0,2,3,0.9999996338730233,0,10,1021,81,2,20,2,"0"
48,9,0,3,1,0.9999972973046016,0,10,1021,81,2,20,2,"0"
48,9,0,4,2,0.9999986486504746,0,10,1021,81,2,20,2,"0"
48,10,0,1,3,0.9999966666777778,0,12,1021,76,3,40,2,"3"
48,10,0,2,3,0.999999647887448,0,12,1021,76,3,40,2,"3"
48,10,0,3,1,0.9999972973046016,0,12,1021,76,3,40,2,"3"
48,10,0,4,2,0.9999986486504746,0,12,1021,76,3,40,2,"3"
48,11,0,1,3,0.9999966666777778,0,14,1021,71,4,20,2,"0"
48,11,0,2,3,0.9256035479311473,0,14,1021,71,4,20,2,"0"
48,11,0,3,1,0.9219834455499408,0,14,1021,71,4,20,2,"0"
48,11,0,4,2,0.9243974588270933,0,14,1021,71,4,20,2,"0"
48,12,0,1,3,0.9999966666777778,0,15,1020,67,6,20,2,"0"
48,12,0,2,3,0.999999647887448,0,15,1020,67,6,20,2,"0"
48,12,0,3,1,0.9999972222299381,0,15,1020,67,6,20,2,"0"
48,12,0,4,2,0.8774918024059952,0,15,1020,67,6,20,2,"0"
48,13,0,1,3,0.9999966666777778,0,16,1020,67,7,20,2,"0"
48,13,0,2,3,0.8279567389131486,0,16,1020,67,7,20,2,"0"
48,13,0,3,1,0.9999972973046016,0,16,1020,67,7,20,2,"0"
48,13,0,4,2,0.9999986666684443,0,16,1020,67,7,20,2,"0"
48,14,0,1,3,0.9999966666777778,0,15,1019,67,5,20,2,"0"
48,14,0,2,3,0.9256035549383597,0,15,1019,67,5,20,2,"0"
48,14,0,3,1,0.9999972973046016,0,15,1019,67,5,20,2,"0"
48,14,0,4,2,0.9999986666684443,0,15,1019,67,5,20,2,"0"
48,15,0,1,3,0.9999966666777778,0,15,1018,62,5,20,2,"0"
48,15,0,2,3,0.9410624876555772,0,15,1018,62,5,20,2,"0"
48,15,0,3,1,0.9999972973046016,0,15,1018,62,5,20,2,"0"
48,15,0,4,2,0.7894771168860295,0,15,1018,62,5,20,2,"0"
48,16,0,1,3,0.9999966666777778,0,15,1018,67,4,40,2,"0"
48,16,0,2,3,0.8032723297909142,0,15,1018,67,4,40,2,"0"
48,16,0,3,1,0.879308126354479,0,15,1018,67,4,40,2,"0"
48,16,0,4,2,0.8118999279415582,0,15,1018,67,4,40,2,"0"
48,17,0,1,3,0.9999966666777778,0,14,1018,76,3,40,2,"0"
48,17,0,2,3,0.7899087850504307,0,14,1018,76,3,40,2,"0"
48,17,0,3,1,0.8553170871904645,0,14,1018,76,3,40,2,"0"
48,17,0,4,2,0.9999986666684443,0,14,1018,76,3,40,2,"0"
48,18,0,1,3,0.9999966666777778,0,14,1017,82,2,20,1,"0"
48,18,0,2,3,0.9999996268658109,0,14,1017,82,2,20,1,"0"
48,18,0,3,1,0.8046445339450568,0,14,1017,82,2,20,1,"0"
48,18,0,4,2,0.9243974588270933,0,14,1017,82,2,20,1,"0"
48,19,0,1,3,0.9999966666777778,0,13,1017,87,2,75,0,"0"
48,19,0,2,3,0.9999996408802356,0,13,1017,87,2,75,0,"0"
48,19,0,3,1,0.9115622742128987,0,13,1017,87,2,75,0,"0"
48,19,0,4,2,0.9999986666684443,0,13,1017,87,2,75,0,"0"
48,20,0,1,3,0.9999966666777778,1,13,1017,87,2,40,0,"0"
48,20,0,2,3,0.999999647887448,1,13,1017,87,2,40,0,"0"
48,20,0,3,1,0.999997247254826,1,13,1017,87,2,40,0,"0"
48,20,0,4,2,0.9999986666684443,1,13,1017,87,2,40,0,"0"
48,21,0,1,3,0.9999966666777778,0,12,1017,93,0,40,0,"0"
48,21,0,2,3,0.999999647887448,0,12,1017,93,0,40,0,"0"
48,21,0,3,1,0.9999972222299381,0,12,1017,93,0,40,0,"0"
48,21,0,4,2,0.9999986666684443,0,12,1017,93,0,40,0,"0"
48,22,0,1,3,0.9999966666777778,0,11,1017,93,3,75,0,"0"
48,22,0,2,3,0.999999647887448,0,11,1017,93,3,75,0,"0"
48,22,0,3,1,0.8735610098265191,0,11,1017,93,3,75,0,"0"
48,22,0,4,2,0.9999986666684443,0,11,1017,93,3,75,0,"0"
48,23,0,1,3,0.9999966666777778,1,11,1017,93,2,40,0,"0"
48,23,0,2,3,0.999999647887448,1,11,1017,93,2,40,0,"0"
48,23,0,3,1,0.9999972222299381,1,11,1017,93,2,40,0,"0"
48,23,0,4,2,0.9999986666684443,1,11,1017,93,2,40,0,"0"
49,0,1,1,3,0.9999966666777778,1,10,1017,100,5,75,0,"0"
49,0,1,2,3,0.999999647887448,1,10,1017,100,5,75,0,"0"
49,0,1,3,1,0.9999972222299381,1,10,1017,100,5,75,0,"0"
49,0,1,4,2,0.9999986666684443,1,10,1017,100,5,75,0,"0"
49,1,1,1,3,0.9999966666777778,1,10,1017,93,5,90,0,"0"
49,1,1,2,3,0.999999647887448,1,10,1017,93,5,90,0,"0"
49,1,1,3,1,0.9999972222299381,1,10,1017,93,5,90,0,"0"
49,1,1,4,2,0.9999986666684443,1,10,1017,93,5,90,0,"0"
49,2,1,1,3,0.9999966666777778,1,9,1017,93,5,90,0,"0"
49,2,1,2,3,0.999999647887448,1,9,1017,93,5,90,0,"0"
49,2,1,3,1,0.9999972222299381,1,9,1017,93,5,90,0,"0"
49,2,1,4,2,0.9999986666684443,1,9,1017,93,5,90,0,"0"
49,3,1,1,3,0.9999966666777778,1,9,1017,93,3,75,0,"0"
49,3,1,2,3,0.999999647887448,1,9,1017,93,3,75,0,"0"
49,3,1,3,1,0.9999972222299381,1,9,1017,93,3,75,0,"0"
49,3,1,4,2,0.9999986666684443,1,9,1017,93,3,75,0,"0"
49,4,1,1,3,0.9999966666777778,1,9,1016,100,1,40,0,"0"
49,4,1,2,3,0.999999647887448,1,9,1016,100,1,40,0,"0"
49,4,1,3,1,0.9999972222299381,1,9,1016,100,1,40,0,"0"
49,4,1,4,2,0.9999986666684443,1,9,1016,100,1,40,0,"0"
49,5,1,1,3,0.9999966666777778,1,9,1016,100,1,75,0,"0"
49,5,1,2,3,0.999999647887448,1,9,1016,100,1,75,0,"0"
49,5,1,3,1,0.9999972222299381,1,9,1016,100,1,75,0,"0"
49,5,1,4,2,0.9999986666684443,1,9,1016,100,1,75,0,"0"
49,6,1,1,3,0.9999966666777778,0,9,1016,100,3,75,0,"0"
49,6,1,2,3,0.999999647887448,0,9,1016,100,3,75,0,"0"
49,6,1,3,1,0.9999972222299381,0,9,1016,100,3,75,0,"0"
49,6,1,4,2,0.9999986666684443,0,9,1016,100,3,75,0,"0"
49,7,1,1,3,0.9999966666777778,0,9,1017,100,2,75,0,"0"
49,7,1,2,3,0.999999647887448,0,9,1017,100,2,75,0,"0"
49,7,1,3,1,0.9183649814182582,0,9,1017,100,2,75,0,"0"
49,7,1,4,2,0.9999986666684443,0,9,1017,100,2,75,0,"0"
49,8,1,1,3,0.9999967361217736,0,9,1017,100,2,75,2,"0"
49,8,1,2,3,0.9068097365459408,0,9,1017,100,2,75,2,"0"
49,8,1,3,1,0.7522057079827823,0,9,1017,100,2,75,2,"0"
49,8,1,4,2,0.5837666796870211,0,9,1017,100,2,75,2,"0"
49,9,1,1,3,0.7272710743839218,0,9,1018,100,2,40,2,"0"
49,9,1,2,3,0.7392237322553452,0,9,1018,100,2,40,2,"0"
49,9,1,3,1,0.5928313748968574,0,9,1018,100,2,40,2,"0"
49,9,1,4,2,0.7186649753037608,0,9,1018,100,2,40,2,"0"
49,10,1,1,3,0.8632453933887347,0,10,1018,93,3,75,2,"0"
49,10,1,2,3,0.7110557874176385,0,10,1018,93,3,75,2,"0"
49,10,1,3,1,0.7861617667191421,0,10,1018,93,3,75,2,"0"
49,10,1,4,2,0.6961544862567147,0,10,1018,93,3,75,2,"0"
49,11,1,1,3,0.8771053342510431,0,10,1018,93,3,40,2,"0"
49,11,1,2,3,0.9256035549383597,0,10,1018,93,3,40,2,"0"
49,11,1,3,1,0.7330702888824053,0,10,1018,93,3,40,2,"0"
49,11,1,4,2,0.8187693047898781,0,10,1018,93,3,40,2,"0"
49,12,1,1,3,0.9369339842639062,0,12,1019,76,5,20,2,"0"
49,12,1,2,3,0.8324136365896402,0,12,1019,76,5,20,2,"0"
49,12,1,3,1,0.6091759052207739,0,12,1019,76,5,20,2,"0"
49,12,1,4,2,0.6842482067485355,0,12,1019,76,5,20,2,"0"
49,13,1,1,3,0.9999966666777778,0,13,1019,71,6,20,2,"0"
49,13,1,2,3,0.9256035409239349,0,13,1019,71,6,20,2,"0"
49,13,1,3,1,0.8264131486275077,0,13,1019,71,6,20,2,"0"
49,13,1,4,2,0.7009928253534369,0,13,1019,71,6,20,2,"0"
49,14,1,1,3,0.9401680861089105,0,13,1019,71,7,20,2,"0"
49,14,1,2,3,0.9211466502546557,0,13,1019,71,7,20,2,"0"
49,14,1,3,1,0.7708115245950793,0,13,1019,71,7,20,2,"0"
49,14,1,4,2,0.45029400591160423,0,13,1019,71,7,20,2,"0"
49,15,1,1,3,0.9401681555529063,0,14,1019,62,7,20,2,"0"
49,15,1,2,3,0.8083813423605908,0,14,1019,62,7,20,2,"0"
49,15,1,3,1,0.9115622742128987,0,14,1019,62,7,20,2,"0"
49,15,1,4,2,0.6010170791226542,0,14,1019,62,7,20,2,"0"
49,16,1,1,3,0.877105403695039,0,14,1018,67,5,40,2,"0"
49,16,1,2,3,0.5874807958474044,0,14,1018,67,5,40,2,"0"
49,16,1,3,1,0.7259059182789911,0,14,1018,67,5,40,2,"0"
49,16,1,4,2,0.5582921492348516,0,14,1018,67,5,40,2,"0"
49,17,1,1,3,0.8600113609877266,0,13,1018,66,4,40,2,"0"
49,17,1,2,3,0.573066332863359,0,13,1018,66,4,40,2,"0"
49,17,1,3,1,0.6522434699927219,0,13,1018,66,4,40,2,"0"
49,17,1,4,2,0.47725008111783784,0,13,1018,66,4,40,2,"0"
49,18,1,1,3,0.687588641208363,0,13,1019,66,4,20,1,"0"
49,18,1,2,3,0.5915809536786125,0,13,1019,66,4,20,1,"0"
49,18,1,3,1,0.655839619575764,0,13,1019,66,4,20,1,"0"
49,18,1,4,2,0.36096233731034605,0,13,1019,66,4,20,1,"0"
49,19,1,1,3,0.7979777423914529,0,11,1019,81,5,20,0,"0"
49,19,1,2,3,0.4230135798800819,0,11,1019,81,5,20,0,"0"
49,19,1,3,1,0.7131417177188855,0,11,1019,81,5,20,0,"0"
49,19,1,4,2,0.6674921851832112,0,11,1019,81,5,20,0,"0"
49,20,1,1,3,0.9999968750097655,0,10,1020,81,4,0,0,"0"
49,20,1,2,3,0.921146636240231,0,10,1020,81,4,0,0,"0"
49,20,1,3,1,0.9999972222299381,0,10,1020,81,4,0,0,"0"
49,20,1,4,2,0.9290768461359823,0,10,1020,81,4,0,0,"0"
49,21,1,1,3,0.9999968750097655,0,9,1020,87,3,0,0,"0"
49,21,1,2,3,0.9999996268658109,0,9,1020,87,3,0,0,"0"
49,21,1,3,1,0.9999972222299381,0,9,1020,87,3,0,0,"0"
49,21,1,4,2,0.9999986666684443,0,9,1020,87,3,0,0,"0"
49,22,1,1,3,0.9999968750097655,0,8,1021,93,3,0,0,"0"
49,22,1,2,3,0.9999996268658109,0,8,1021,93,3,0,0,"0"
49,22,1,3,1,0.9999972222299381,0,8,1021,93,3,0,0,"0"
49,22,1,4,2,0.9999986666684443,0,8,1021,93,3,0,0,"0"
49,23,1,1,3,0.9999968750097655,0,7,1021,93,2,0,0,"0"
49,23,1,2,3,0.9999996268658109,0,7,1021,93,2,0,0,"0"
49,23,1,3,1,0.9999972222299381,0,7,1021,93,2,0,0,"0"
49,23,1,4,2,0.9999986666684443,0,7,1021,93,2,0,0,"0"
50,0,1,1,3,0.9999968750097655,0,7,1021,93,1,0,0,"0"
50,0,1,2,3,0.9999996268658109,0,7,1021,93,1,0,0,"0"
50,0,1,3,1,0.9999972222299381,0,7,1021,93,1,0,0,"0"
50,0,1,4,2,0.9999986666684443,0,7,1021,93,1,0,0,"0"
50,1,1,1,3,0.9999968750097655,0,6,1021,93,1,0,0,"0"
50,1,1,2,3,0.9999996268658109,0,6,1021,93,1,0,0,"0"
50,1,1,3,1,0.9999972222299381,0,6,1021,93,1,0,0,"0"
50,1,1,4,2,0.9999986666684443,0,6,1021,93,1,0,0,"0"
50,2,1,1,3,0.9999968750097655,0,4,1021,100,0,0,0,"0"
50,2,1,2,3,0.9999996268658109,0,4,1021,100,0,0,0,"0"
50,2,1,3,1,0.9999972222299381,0,4,1021,100,0,0,0,"0"
50,2,1,4,2,0.9999986666684443,0,4,1021,100,0,0,0,"0"
50,3,1,1,3,0.9999968750097655,0,3,1021,100,1,0,0,"0"
50,3,1,2,3,0.9999996268658109,0,3,1021,100,1,0,0,"0"
50,3,1,3,1,0.9999972222299381,0,3,1021,100,1,0,0,"0"
50,3,1,4,2,0.9999986666684443,0,3,1021,100,1,0,0,"0"
50,4,1,1,3,0.9999968750097655,0,3,1021,100,1,0,0,"0"
50,4,1,2,3,0.9999996268658109,0,3,1021,100,1,0,0,"0"
