Day of year,Hour,week_or_not,road_num,functional_road_class_desc,time_rate,rain,temperature,atmospheric_pressure,humidity,wind_speed,clouds,current_luminosity,atmosphere
238.0,22.0,1.0,4.0,2.0,0.9999986486504746,0.0,18.0,1015.0,100.0,1.0,20.0,0.0,0.0
238.0,23.0,1.0,1.0,3.0,0.9999964285841836,0.0,18.0,1015.0,100.0,1.0,75.0,0.0,3.0
238.0,23.0,1.0,2.0,3.0,1.0900893535432297,0.0,18.0,1015.0,100.0,1.0,75.0,0.0,3.0
238.0,23.0,1.0,3.0,1.0,0.9999988235307956,0.0,18.0,1015.0,100.0,1.0,75.0,0.0,3.0
238.0,23.0,1.0,4.0,2.0,0.9999986486504746,0.0,18.0,1015.0,100.0,1.0,75.0,0.0,3.0
239.0,0.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1015.0,100.0,1.0,75.0,0.0,3.0
239.0,0.0,1.0,2.0,3.0,1.0607959473718258,0.0,17.0,1015.0,100.0,1.0,75.0,0.0,3.0
239.0,0.0,1.0,3.0,1.0,0.9999988235307956,0.0,17.0,1015.0,100.0,1.0,75.0,0.0,3.0
239.0,0.0,1.0,4.0,2.0,0.9999986486504746,0.0,17.0,1015.0,100.0,1.0,75.0,0.0,3.0
239.0,1.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,1.0,1.0,2.0,3.0,0.9999993243247808,0.0,17.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,1.0,1.0,3.0,1.0,0.9999988235307956,0.0,17.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,1.0,1.0,4.0,2.0,0.9999986486504746,0.0,17.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,2.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,2.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,2.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,2.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,4.0
239.0,3.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1015.0,100.0,3.0,90.0,0.0,0.0
239.0,3.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1015.0,100.0,3.0,90.0,0.0,0.0
239.0,3.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1015.0,100.0,3.0,90.0,0.0,0.0
239.0,3.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1015.0,100.0,3.0,90.0,0.0,0.0
239.0,4.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,0.0
239.0,4.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,0.0
239.0,4.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,0.0
239.0,4.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1015.0,100.0,2.0,75.0,0.0,0.0
239.0,5.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1015.0,93.0,2.0,75.0,0.0,0.0
239.0,5.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1015.0,93.0,2.0,75.0,0.0,0.0
239.0,5.0,1.0,3.0,1.0,1.082351667821567,0.0,16.0,1015.0,93.0,2.0,75.0,0.0,0.0
239.0,5.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1015.0,93.0,2.0,75.0,0.0,0.0
239.0,6.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1016.0,100.0,2.0,75.0,2.0,0.0
239.0,6.0,1.0,2.0,3.0,1.0900893535432297,0.0,16.0,1016.0,100.0,2.0,75.0,2.0,0.0
239.0,6.0,1.0,3.0,1.0,1.6509784498292746,0.0,16.0,1016.0,100.0,2.0,75.0,2.0,0.0
239.0,6.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1016.0,100.0,2.0,75.0,2.0,0.0
239.0,7.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1016.0,93.0,2.0,75.0,2.0,4.0
239.0,7.0,1.0,2.0,3.0,1.1006282074353941,0.0,17.0,1016.0,93.0,2.0,75.0,2.0,4.0
239.0,7.0,1.0,3.0,1.0,2.019921035475049,0.0,17.0,1016.0,93.0,2.0,75.0,2.0,4.0
239.0,7.0,1.0,4.0,2.0,1.1788572735762466,0.0,17.0,1016.0,93.0,2.0,75.0,2.0,4.0
239.0,8.0,1.0,1.0,3.0,1.1034444093052125,0.0,18.0,1017.0,93.0,2.0,90.0,2.0,4.0
239.0,8.0,1.0,2.0,3.0,1.5743232605923914,0.0,18.0,1017.0,93.0,2.0,90.0,2.0,4.0
239.0,8.0,1.0,3.0,1.0,1.476468851213116,0.0,18.0,1017.0,93.0,2.0,90.0,2.0,4.0
239.0,8.0,1.0,4.0,2.0,1.939186568666799,0.0,18.0,1017.0,93.0,2.0,90.0,2.0,4.0
239.0,9.0,1.0,1.0,3.0,1.152294784780218,0.0,19.0,1018.0,93.0,1.0,90.0,2.0,0.0
239.0,9.0,1.0,2.0,3.0,1.6207423413448598,0.0,19.0,1018.0,93.0,1.0,90.0,2.0,0.0
239.0,9.0,1.0,3.0,1.0,1.6352921937738896,0.0,19.0,1018.0,93.0,1.0,90.0,2.0,0.0
239.0,9.0,1.0,4.0,2.0,1.690928655581884,0.0,19.0,1018.0,93.0,1.0,90.0,2.0,0.0
239.0,10.0,1.0,1.0,3.0,1.1752832112569085,0.0,22.0,1018.0,93.0,0.0,90.0,2.0,0.0
239.0,10.0,1.0,2.0,3.0,2.0298729099190336,0.0,22.0,1018.0,93.0,0.0,90.0,2.0,0.0
239.0,10.0,1.0,3.0,1.0,1.2549004844308025,0.0,22.0,1018.0,93.0,0.0,90.0,2.0,0.0
239.0,10.0,1.0,4.0,2.0,1.4099080046288224,0.0,22.0,1018.0,93.0,0.0,90.0,2.0,0.0
239.0,11.0,1.0,1.0,3.0,1.152294784780218,0.0,24.0,1018.0,83.0,1.0,75.0,2.0,0.0
239.0,11.0,1.0,2.0,3.0,2.4465392460924216,0.0,24.0,1018.0,83.0,1.0,75.0,2.0,0.0
239.0,11.0,1.0,3.0,1.0,0.9999988235307956,0.0,24.0,1018.0,83.0,1.0,75.0,2.0,0.0
239.0,11.0,1.0,4.0,2.0,2.181918983072432,0.0,24.0,1018.0,83.0,1.0,75.0,2.0,0.0
239.0,12.0,1.0,1.0,3.0,0.9999964285841836,0.0,24.0,1017.0,78.0,2.0,20.0,2.0,0.0
239.0,12.0,1.0,2.0,3.0,1.3175666773198125,0.0,24.0,1017.0,78.0,2.0,20.0,2.0,0.0
239.0,12.0,1.0,3.0,1.0,1.141175128029261,0.0,24.0,1017.0,78.0,2.0,20.0,2.0,0.0
239.0,12.0,1.0,4.0,2.0,1.3511093096320317,0.0,24.0,1017.0,78.0,2.0,20.0,2.0,0.0
239.0,13.0,1.0,1.0,3.0,1.1752832112569085,0.0,24.0,1017.0,83.0,3.0,0.0,2.0,0.0
239.0,13.0,1.0,2.0,3.0,1.2012570905460072,0.0,24.0,1017.0,83.0,3.0,0.0,2.0,0.0
239.0,13.0,1.0,3.0,1.0,0.9999988235307956,0.0,24.0,1017.0,83.0,3.0,0.0,2.0,0.0
239.0,13.0,1.0,4.0,2.0,2.9614087157157583,0.0,24.0,1017.0,83.0,3.0,0.0,2.0,0.0
239.0,14.0,1.0,1.0,3.0,1.2528692429796218,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,14.0,1.0,2.0,3.0,1.632881779584383,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,14.0,1.0,3.0,1.0,0.9999988235307956,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,14.0,1.0,4.0,2.0,1.5645024004021482,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,15.0,1.0,1.0,3.0,1.498763247579435,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,15.0,1.0,2.0,3.0,1.838360450939419,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,15.0,1.0,3.0,1.0,1.5134082131210636,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,15.0,1.0,4.0,2.0,1.8431206554024868,0.0,25.0,1017.0,83.0,3.0,20.0,2.0,0.0
239.0,16.0,1.0,1.0,3.0,1.2356278204955666,0.0,25.0,1017.0,83.0,4.0,20.0,2.0,0.0
239.0,16.0,1.0,2.0,3.0,1.8784966081167904,0.0,25.0,1017.0,83.0,4.0,20.0,2.0,0.0
239.0,16.0,1.0,3.0,1.0,1.3803905328738826,0.0,25.0,1017.0,83.0,4.0,20.0,2.0,0.0
239.0,16.0,1.0,4.0,2.0,1.8866641300935003,0.0,25.0,1017.0,83.0,4.0,20.0,2.0,0.0
239.0,17.0,1.0,1.0,3.0,1.321423852057671,0.0,23.0,1017.0,82.0,3.0,0.0,2.0,0.0
239.0,17.0,1.0,2.0,3.0,1.7027015522286808,0.0,23.0,1017.0,82.0,3.0,0.0,2.0,0.0
239.0,17.0,1.0,3.0,1.0,1.2757253537315063,0.0,23.0,1017.0,82.0,3.0,0.0,2.0,0.0
239.0,17.0,1.0,4.0,2.0,2.0687008993968066,0.0,23.0,1017.0,82.0,3.0,0.0,2.0,0.0
239.0,18.0,1.0,1.0,3.0,2.1674800229994178,0.0,22.0,1017.0,93.0,4.0,0.0,1.0,0.0
239.0,18.0,1.0,2.0,3.0,1.6084895271412867,0.0,22.0,1017.0,93.0,4.0,0.0,1.0,0.0
239.0,18.0,1.0,3.0,1.0,1.3019592525969577,0.0,22.0,1017.0,93.0,4.0,0.0,1.0,0.0
239.0,18.0,1.0,4.0,2.0,1.2684067028337735,0.0,22.0,1017.0,93.0,4.0,0.0,1.0,0.0
239.0,19.0,1.0,1.0,3.0,1.2528691608783922,0.0,19.0,1017.0,100.0,4.0,40.0,0.0,0.0
239.0,19.0,1.0,2.0,3.0,1.0900893535432294,0.0,19.0,1017.0,100.0,4.0,40.0,0.0,0.0
239.0,19.0,1.0,3.0,1.0,1.0996155762814186,0.0,19.0,1017.0,100.0,4.0,40.0,0.0,0.0
239.0,19.0,1.0,4.0,2.0,0.9999986486504746,0.0,19.0,1017.0,100.0,4.0,40.0,0.0,0.0
239.0,20.0,1.0,1.0,3.0,1.3103402270701177,0.0,19.0,1017.0,100.0,0.0,40.0,0.0,0.0
239.0,20.0,1.0,2.0,3.0,0.9999993243247808,0.0,19.0,1017.0,100.0,0.0,40.0,0.0,0.0
239.0,20.0,1.0,3.0,1.0,0.9999988235307956,0.0,19.0,1017.0,100.0,0.0,40.0,0.0,0.0
239.0,20.0,1.0,4.0,2.0,0.9999986486504746,0.0,19.0,1017.0,100.0,0.0,40.0,0.0,0.0
239.0,21.0,1.0,1.0,3.0,0.9999964285841836,0.0,18.0,1018.0,100.0,0.0,75.0,0.0,0.0
239.0,21.0,1.0,2.0,3.0,0.9999993243247808,0.0,18.0,1018.0,100.0,0.0,75.0,0.0,0.0
239.0,21.0,1.0,3.0,1.0,1.0941163598631058,0.0,18.0,1018.0,100.0,0.0,75.0,0.0,0.0
239.0,21.0,1.0,4.0,2.0,0.9999986486504746,0.0,18.0,1018.0,100.0,0.0,75.0,0.0,0.0
239.0,22.0,1.0,1.0,3.0,0.9999964285841836,0.0,18.0,1018.0,100.0,2.0,75.0,0.0,0.0
239.0,22.0,1.0,2.0,3.0,0.9999993243247808,0.0,18.0,1018.0,100.0,2.0,75.0,0.0,0.0
239.0,22.0,1.0,3.0,1.0,0.9999988235307956,0.0,18.0,1018.0,100.0,2.0,75.0,0.0,0.0
239.0,22.0,1.0,4.0,2.0,0.9999986486504746,0.0,18.0,1018.0,100.0,2.0,75.0,0.0,0.0
239.0,23.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
239.0,23.0,1.0,2.0,3.0,0.9999993243247808,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
239.0,23.0,1.0,3.0,1.0,0.9999988235307956,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
239.0,23.0,1.0,4.0,2.0,0.9999986486504746,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
240.0,0.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
240.0,0.0,1.0,2.0,3.0,0.9999993243247808,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
240.0,0.0,1.0,3.0,1.0,0.9999988235307956,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
240.0,0.0,1.0,4.0,2.0,0.9999986486504746,0.0,17.0,1018.0,100.0,2.0,75.0,0.0,0.0
240.0,1.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1018.0,100.0,4.0,75.0,0.0,0.0
240.0,1.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1018.0,100.0,4.0,75.0,0.0,0.0
240.0,1.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1018.0,100.0,4.0,75.0,0.0,0.0
240.0,1.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1018.0,100.0,4.0,75.0,0.0,0.0
240.0,2.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1018.0,100.0,3.0,75.0,0.0,0.0
240.0,2.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1018.0,100.0,3.0,75.0,0.0,0.0
240.0,2.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1018.0,100.0,3.0,75.0,0.0,0.0
240.0,2.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1018.0,100.0,3.0,75.0,0.0,0.0
240.0,3.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1017.0,100.0,0.0,75.0,0.0,0.0
240.0,3.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1017.0,100.0,0.0,75.0,0.0,0.0
240.0,3.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1017.0,100.0,0.0,75.0,0.0,0.0
240.0,3.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1017.0,100.0,0.0,75.0,0.0,0.0
240.0,4.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1018.0,100.0,1.0,75.0,0.0,0.0
240.0,4.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1018.0,100.0,1.0,75.0,0.0,0.0
240.0,4.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1018.0,100.0,1.0,75.0,0.0,0.0
240.0,4.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1018.0,100.0,1.0,75.0,0.0,0.0
240.0,5.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1018.0,100.0,0.0,75.0,0.0,0.0
240.0,5.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1018.0,100.0,0.0,75.0,0.0,0.0
240.0,5.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1018.0,100.0,0.0,75.0,0.0,0.0
240.0,5.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1018.0,100.0,0.0,75.0,0.0,0.0
240.0,6.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1018.0,100.0,1.0,75.0,2.0,4.0
240.0,6.0,1.0,2.0,3.0,1.1508859765902746,0.0,16.0,1018.0,100.0,1.0,75.0,2.0,4.0
240.0,6.0,1.0,3.0,1.0,1.818478849061836,0.0,16.0,1018.0,100.0,1.0,75.0,2.0,4.0
240.0,6.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1018.0,100.0,1.0,75.0,2.0,4.0
240.0,7.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1018.0,100.0,0.0,75.0,2.0,4.0
240.0,7.0,1.0,2.0,3.0,1.0607959473718258,0.0,16.0,1018.0,100.0,0.0,75.0,2.0,4.0
240.0,7.0,1.0,3.0,1.0,2.1045276315668726,0.0,16.0,1018.0,100.0,0.0,75.0,2.0,4.0
240.0,7.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1018.0,100.0,0.0,75.0,2.0,4.0
240.0,8.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,8.0,1.0,2.0,3.0,1.0900893535432294,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,8.0,1.0,3.0,1.0,1.6998402518905569,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,8.0,1.0,4.0,2.0,1.2015599453594228,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,9.0,1.0,1.0,3.0,1.1379270695455554,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,9.0,1.0,2.0,3.0,0.9999993243247808,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,9.0,1.0,3.0,1.0,1.3122364700725162,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,9.0,1.0,4.0,2.0,1.6548926682431278,0.0,17.0,1019.0,100.0,1.0,75.0,2.0,4.0
240.0,10.0,1.0,1.0,3.0,0.9999964285841836,0.0,19.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,10.0,1.0,2.0,3.0,1.5521690966227495,0.0,19.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,10.0,1.0,3.0,1.0,1.0941163598631058,0.0,19.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,10.0,1.0,4.0,2.0,1.428826914798441,0.0,19.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,11.0,1.0,1.0,3.0,0.9999964285841836,0.0,20.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,11.0,1.0,2.0,3.0,1.1328821174219927,0.0,20.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,11.0,1.0,3.0,1.0,0.9999988235307956,0.0,20.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,11.0,1.0,4.0,2.0,1.4616797154878598,0.0,20.0,1019.0,93.0,2.0,75.0,2.0,0.0
240.0,12.0,1.0,1.0,3.0,0.9999964285841836,0.0,21.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,12.0,1.0,2.0,3.0,1.403322230069416,0.0,21.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,12.0,1.0,3.0,1.0,1.2039201522508012,0.0,21.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,12.0,1.0,4.0,2.0,1.2015599453594228,0.0,21.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,13.0,1.0,1.0,3.0,0.9999964285841836,0.0,23.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,13.0,1.0,2.0,3.0,1.5317288306381205,0.0,23.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,13.0,1.0,3.0,1.0,1.0941163598631058,0.0,23.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,13.0,1.0,4.0,2.0,3.1608366132437573,0.0,23.0,1019.0,88.0,2.0,75.0,2.0,0.0
240.0,14.0,1.0,1.0,3.0,0.9999964285841836,0.0,24.0,1018.0,78.0,3.0,75.0,2.0,0.0
240.0,14.0,1.0,2.0,3.0,1.9166653716224964,0.0,24.0,1018.0,78.0,3.0,75.0,2.0,0.0
240.0,14.0,1.0,3.0,1.0,0.9999988235307956,0.0,24.0,1018.0,78.0,3.0,75.0,2.0,0.0
240.0,14.0,1.0,4.0,2.0,1.7781958146903143,0.0,24.0,1018.0,78.0,3.0,75.0,2.0,0.0
240.0,15.0,1.0,1.0,3.0,1.0919501755415597,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,15.0,1.0,2.0,3.0,2.253582036554461,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,15.0,1.0,3.0,1.0,0.9999988235307956,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,15.0,1.0,4.0,2.0,1.5315294618971234,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,16.0,1.0,1.0,3.0,1.2672369582142844,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,16.0,1.0,2.0,3.0,1.9077555824076948,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,16.0,1.0,3.0,1.0,1.4557566951954408,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,16.0,1.0,4.0,2.0,2.8839320731128213,0.0,24.0,1018.0,77.0,5.0,0.0,2.0,0.0
240.0,17.0,1.0,1.0,3.0,1.083329464299532,0.0,22.0,1018.0,82.0,6.0,0.0,2.0,0.0
240.0,17.0,1.0,2.0,3.0,1.9033360389072145,0.0,22.0,1018.0,82.0,6.0,0.0,2.0,0.0
240.0,17.0,1.0,3.0,1.0,1.3188625578838151,0.0,22.0,1018.0,82.0,6.0,0.0,2.0,0.0
240.0,17.0,1.0,4.0,2.0,2.1059431269837265,0.0,22.0,1018.0,82.0,6.0,0.0,2.0,0.0
240.0,18.0,1.0,1.0,3.0,1.1071389030753458,0.0,21.0,1017.0,88.0,6.0,20.0,1.0,0.0
240.0,18.0,1.0,2.0,3.0,1.4913724891573037,0.0,21.0,1017.0,88.0,6.0,20.0,1.0,0.0
240.0,18.0,1.0,3.0,1.0,1.1877380803551687,0.0,21.0,1017.0,88.0,6.0,20.0,1.0,0.0
240.0,18.0,1.0,4.0,2.0,1.790448046061179,0.0,21.0,1017.0,88.0,6.0,20.0,1.0,0.0
240.0,19.0,1.0,1.0,3.0,0.9999964285841836,0.0,19.0,1018.0,93.0,5.0,20.0,0.0,0.0
240.0,19.0,1.0,2.0,3.0,1.1488462064597134,0.0,19.0,1018.0,93.0,5.0,20.0,0.0,0.0
240.0,19.0,1.0,3.0,1.0,1.2549004844308025,0.0,19.0,1018.0,93.0,5.0,20.0,0.0,0.0
240.0,19.0,1.0,4.0,2.0,1.1036021122493975,0.0,19.0,1018.0,93.0,5.0,20.0,0.0,0.0
240.0,20.0,1.0,1.0,3.0,0.9999964285841836,0.0,18.0,1018.0,100.0,3.0,0.0,0.0,0.0
240.0,20.0,1.0,2.0,3.0,1.1508859765902746,0.0,18.0,1018.0,100.0,3.0,0.0,0.0,0.0
240.0,20.0,1.0,3.0,1.0,1.4078414809708066,0.0,18.0,1018.0,100.0,3.0,0.0,0.0,0.0
240.0,20.0,1.0,4.0,2.0,0.9999986486504746,0.0,18.0,1018.0,100.0,3.0,0.0,0.0,0.0
240.0,21.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1019.0,93.0,2.0,0.0,0.0,0.0
240.0,21.0,1.0,2.0,3.0,1.2012570905460072,0.0,17.0,1019.0,93.0,2.0,0.0,0.0,0.0
240.0,21.0,1.0,3.0,1.0,0.9999988235307956,0.0,17.0,1019.0,93.0,2.0,0.0,0.0,0.0
240.0,21.0,1.0,4.0,2.0,0.9999986486504746,0.0,17.0,1019.0,93.0,2.0,0.0,0.0,0.0
240.0,22.0,1.0,1.0,3.0,0.9999964285841836,0.0,17.0,1019.0,100.0,1.0,20.0,0.0,0.0
240.0,22.0,1.0,2.0,3.0,0.9999993243247808,0.0,17.0,1019.0,100.0,1.0,20.0,0.0,0.0
240.0,22.0,1.0,3.0,1.0,1.1254888719738758,0.0,17.0,1019.0,100.0,1.0,20.0,0.0,0.0
240.0,22.0,1.0,4.0,2.0,0.9999986486504746,0.0,17.0,1019.0,100.0,1.0,20.0,0.0,0.0
240.0,23.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1019.0,100.0,2.0,20.0,0.0,0.0
240.0,23.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1019.0,100.0,2.0,20.0,0.0,0.0
240.0,23.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1019.0,100.0,2.0,20.0,0.0,0.0
240.0,23.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1019.0,100.0,2.0,20.0,0.0,0.0
241.0,0.0,1.0,1.0,3.0,0.9999964285841836,0.0,16.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,0.0,1.0,2.0,3.0,0.9999993243247808,0.0,16.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,0.0,1.0,3.0,1.0,0.9999988235307956,0.0,16.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,0.0,1.0,4.0,2.0,0.9999986486504746,0.0,16.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,1.0,1.0,1.0,3.0,1.4433446710849032,0.0,15.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,1.0,1.0,2.0,3.0,1.0900893535432294,0.0,15.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,1.0,1.0,3.0,1.0,1.11494122916381,0.0,15.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,1.0,1.0,4.0,2.0,0.9999986486504746,0.0,15.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,2.0,1.0,1.0,3.0,0.9999964285841836,0.0,15.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,2.0,1.0,2.0,3.0,0.9999993243247808,0.0,15.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,2.0,1.0,3.0,1.0,1.0996155762814186,0.0,15.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,2.0,1.0,4.0,2.0,0.9999986486504746,0.0,15.0,1019.0,100.0,1.0,0.0,0.0,0.0
241.0,3.0,1.0,1.0,3.0,0.9999964285841836,0.0,14.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,3.0,1.0,2.0,3.0,0.9999993243247808,0.0,14.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,3.0,1.0,3.0,1.0,0.9999988235307956,0.0,14.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,3.0,1.0,4.0,2.0,0.9999986486504746,0.0,14.0,1019.0,100.0,0.0,0.0,0.0,0.0
241.0,4.0,1.0,1.0,3.0,0.9999964285841836,0.0,14.0,1019.0,100.0,0.0,20.0,0.0,0.0
241.0,4.0,1.0,2.0,3.0,1.0607959473718258,0.0,14.0,1019.0,100.0,0.0,20.0,0.0,0.0
241.0,4.0,1.0,3.0,1.0,0.9999988235307956,0.0,14.0,1019.0,100.0,0.0,20.0,0.0,0.0
241.0,4.0,1.0,4.0,2.0,0.9999986486504746,0.0,14.0,1019.0,100.0,0.0,20.0,0.0,0.0
241.0,5.0,1.0,1.0,3.0,0.9999964285841836,0.0,14.0,1018.0,100.0,0.0,40.0,0.0,4.0
241.0,5.0,1.0,2.0,3.0,1.1328821174219927,0.0,14.0,1018.0,100.0,0.0,40.0,0.0,4.0
241.0,5.0,1.0,3.0,1.0,0.9999988235307956,0.0,14.0,1018.0,100.0,0.0,40.0,0.0,4.0
241.0,5.0,1.0,4.0,2.0,0.9999986486504746,0.0,14.0,1018.0,100.0,0.0,40.0,0.0,4.0
241.0,6.0,1.0,1.0,3.0,0.9999964285841836,0.0,14.0,1019.0,100.0,0.0,90.0,2.0,3.0
241.0,6.0,1.0,2.0,3.0,1.3236010297510543,0.0,14.0,1019.0,100.0,0.0,90.0,2.0,3.0
241.0,6.0,1.0,3.0,1.0,1.2298836257817451,0.0,14.0,1019.0,100.0,0.0,90.0,2.0,3.0
